text,label
Event On Today,not_dish
This Side Up,not_dish
Offer per Table,not_dish
Waiting Ends,not_dish
Ask Chef,not_dish
Reserve Ahead,not_dish
Staff Entry Only,not_dish
No Seat,not_dish
Breakfast till 10,not_dish
Anniversary Offer,not_dish
Upgrade Available,not_dish
Last Bill,not_dish
Collect Here,not_dish
VIP Entry,not_dish
Discounted Price,not_dish
Vegetarian Mark,not_dish
Offer Finished,not_dish
Kitchen in Use,not_dish
Snack Menu,not_dish
Dine Out Only,not_dish
Accepting Orders,not_dish
Ticket Holder,not_dish
Guest Host,not_dish
Offer Details,not_dish
Special Order,not_dish
Physical Tokens,not_dish
More on App,not_dish
Table Lock,not_dish
Service Date Only,not_dish
Also Try,not_dish
Window Side,not_dish
ID Scan,not_dish
Digital Approval,not_dish
Event Day,not_dish
Midnight Special,not_dish
No Donations,not_dish
Service Surcharge,not_dish
Keep Entry,not_dish
Holiday Event,not_dish
Bill On Table,not_dish
Recheck Bill,not_dish
Card Entry Only,not_dish
By Reservation,not_dish
No Cheque,not_dish
Valid Coupon,not_dish
Early Bird,not_dish
Late Night Event,not_dish
User Notice,not_dish
Allotment Slip,not_dish
Time Allotted,not_dish
Show Staff,not_dish
Freedom from Delivery,not_dish
Parcel Pickup,not_dish
Enquire here,not_dish
No Plate Charge,not_dish
Collect Meal,not_dish
Brunch Booking,not_dish
Relocate Table,not_dish
Scan Entry,not_dish
No App Orders,not_dish
Time Restricted,not_dish
Food Festival,not_dish
Bill on Hold,not_dish
Show Payment,not_dish
Bar Side Only,not_dish
Please Stand,not_dish
Check Offer,not_dish
Limited Menu,not_dish
Flat 50% Off,not_dish
No Offer,not_dish
Coupons End Soon,not_dish
Live Bar,not_dish
Limited Seating,not_dish
Scan Meal,not_dish
Bill Generation,not_dish
Spot Payment,not_dish
In-House Bar,not_dish
Designated Area,not_dish
Please Collect Order,not_dish
Entry After 6pm,not_dish
Emergency Contact,not_dish
Promo Offer,not_dish
House Packed,not_dish
Token Issue,not_dish
Re-serve,not_dish
Meal Included,not_dish
For App Users,not_dish
Weekend Sale,not_dish
Online Unavailable,not_dish
Quick Entry,not_dish
All Allotted,not_dish
Entry Scan,not_dish
Kitchen On,not_dish
Backdoor Entry,not_dish
Use Sanitized Cutlery,not_dish
Chef’s Recommendation,not_dish
Janitor On Duty,not_dish
Corner Table,not_dish
Tested Staff,not_dish
Contact for Details,not_dish
Savory Waffle,dish
Thai Green Curry,dish
Veg Fajita,dish
Chicken Seekh Roll,dish
Baked Eggplant,dish
Lamb Pepper Fry,dish
Paneer Methi Malai,dish
Ghiya Kofta,dish
Sabji Handi,dish
Methi Mutter Malai,dish
Butter Garlic Fish,dish
Corn Palak,dish
Methi Puri,dish
Paneer Lifafa,dish
Beetroot Cutlets,dish
Aloo Chaat,dish
Baida Roti,dish
Bharwan Tinda,dish
Crispy Lotus Root,dish
Gobi Paratha,dish
Veg Dim Sum,dish
Lehsuni Palak,dish
Cranberry Salad,dish
Tandoori Pineapple,dish
Chicken Tangdi Kebab,dish
Kaju Katli,dish
Baked Rasgulla,dish
Aloo Posto,dish
Mocha Brownie,dish
Papdi Dhokla,dish
Punjabi Chole,dish
Spinach Shorba,dish
Quinoa Salad,dish
Kofta Nargisi,dish
Green Peas Pulao,dish
Paneer Lasagna,dish
Tawa Chicken,dish
Pachadi,dish
Sabzi Panchmel,dish
Steamed Wontons,dish
Avial,dish
Litti Chokha,dish
Kharabath,dish
Banana Chips,dish
Mathri,dish
Besan Ladoo,dish
Raw Mango Salad,dish
Egg Curry Bun,dish
Kasuri Paneer,dish
Tandoori Raan,dish
Chilli Tofu,dish
Chicken Cacciatore,dish
Pumpkin Curry,dish
Jackfruit Curry,dish
Aloo Jeera,dish
Tulsi Tea,dish
Elaneer Payasam,dish
Kathi Kebab,dish
Pesarattu Dosa,dish
Honey Chilli Potato,dish
Chicken Saagwala,dish
Palak Corn,dish
Chicken Meatballs,dish
Murg Tikka,dish
Imli Rice,dish
Kathi Fish Roll,dish
Nariyal Ladoo,dish
Sattu Paratha,dish
Chingri Bhapa,dish
Methi Chicken,dish
Tomato Uttapam,dish
Kadala Curry,dish
Black Dal,dish
Aloo Tamatar,dish
Rajma Masala,dish
Lehsuni Naan,dish
Masala Idli,dish
Chicken Aparna,dish
Paneer Idli,dish
Mint Raita,dish
Dum Arbi,dish
Tindora Fry,dish
Malai Chicken,dish
Chilli Cheese Toast,dish
Rava Toast,dish
Ginger Chaap,dish
Arhar Dal,dish
Lucknowi Biryani,dish
Potato Dauphinoise,dish
Carrot Halwa,dish
Mushroom Cafreal,dish
Banana Appam,dish
Veg Soyabean Curry,dish
Oats Dosa,dish
Lime Rasam,dish
Baked Apple Pie,dish
Apple Halwa,dish
Egg Masala,dish
Veg Singapore Noodles,dish
Tinda Stuffed,dish
Kasoori Chicken,dish
Zarda Pulao,dish
Fish Paturi,dish
Capsicum Rice,dish
Sindhi Kadhi,dish
Dhokla Chaat,dish
Colocasia Curry,dish
Lemon Fish,dish
Dahi Puri,dish
Paneer Butter Kulcha,dish
Palak Chana,dish
Paneer Tikka Masala,dish
Palak Mushroom,dish
Tawa Sabzi,dish
Tinda Curry,dish
Chicken Pops,dish
Creamy Butter Paneer,dish
Jalapeno Rice,dish
Sambar Wada,dish
Kesari Bhath,dish
Green Bean Poriyal,dish
Aloo Palak,dish
Eggplant Rollatini,dish
Menu,not_dish
Starters,not_dish
Appetizers,not_dish
Salads,not_dish
Soups,not_dish
Main Course,not_dish
Entrées,not_dish
Rice & Breads,not_dish
Desserts,not_dish
Drinks,not_dish
Beverages,not_dish
Soft Drinks,not_dish
Alcoholic Beverages,not_dish
Cocktails,not_dish
Mocktails,not_dish
Shakes,not_dish
Juices,not_dish
Fresh Juice,not_dish
Smoothies,not_dish
Sundaes,not_dish
Ice Cream,not_dish
Toppings,not_dish
Side Orders,not_dish
Extras,not_dish
Add-ons,not_dish
Veg,not_dish
Non-Veg,not_dish
Jain,not_dish
Gluten Free,not_dish
Vegan,not_dish
Dairy Free,not_dish
Eggless,not_dish
Spicy,not_dish
Mild,not_dish
Kids Menu,not_dish
Family Pack,not_dish
Combo,not_dish
Meal Deal,not_dish
Specials,not_dish
Seasonal Special,not_dish
Chef's Special,not_dish
Daily Special,not_dish
New Arrivals,not_dish
Buffet,not_dish
Lunch Buffet,not_dish
Dinner Buffet,not_dish
Brunch,not_dish
Set Menu,not_dish
Tasting Menu,not_dish
All Day Menu,not_dish
Breakfast,not_dish
Lunch,not_dish
Dinner,not_dish
Confectionery,not_dish
Grills,not_dish
Bar,not_dish
Fresh From The Oven,not_dish
Special Requests,not_dish
Recommended,not_dish
Editor's Choice,not_dish
Healthy Options,not_dish
Low Calorie,not_dish
Low Fat,not_dish
Sugar Free,not_dish
Allergen Info,not_dish
Contains Nuts,not_dish
Contains Dairy,not_dish
Contains Egg,not_dish
Contains Gluten,not_dish
Light,not_dish
Large,not_dish
Small,not_dish
Regular,not_dish
Medium,not_dish
Single,not_dish
Double,not_dish
Half,not_dish
Full,not_dish
Mini,not_dish
Family Size,not_dish
Jumbo,not_dish
Kids,not_dish
Adults,not_dish
Sharing Portion,not_dish
Individual,not_dish
Sharing Platter,not_dish
Regular Portion,not_dish
Party Pack,not_dish
Festival Special,not_dish
Celebration Menu,not_dish
Seasonal,not_dish
Chef Recommendation,not_dish
Manager’s Special,not_dish
Signature,not_dish
Classic,not_dish
Premium,not_dish
Exclusive,not_dish
Best Seller,not_dish
Popular Choice,not_dish
Must Try,not_dish
Try Me,not_dish
Quick Bites,not_dish
From The Grill,not_dish
On The Rocks,not_dish
House Special,not_dish
Street Food,not_dish
Home Style,not_dish
Traditional,not_dish
Fusion,not_dish
Continental,not_dish
Chinese,not_dish
Italian,not_dish
Indian,not_dish
South Indian,not_dish
North Indian,not_dish
Asian,not_dish
Oriental,not_dish
Mexican,not_dish
Mediterranean,not_dish
Western,not_dish
Eastern,not_dish
Regional Favourites,not_dish
Local Favourites,not_dish
Signature Dish,not_dish
Chef’s Pick,not_dish
Guest Favourites,not_dish
All Time Favourite,not_dish
Lunch Specials,not_dish
Dinner Specials,not_dish
Today's Special,not_dish
Classic Favourites,not_dish
Salad Bar,not_dish
Soup Station,not_dish
Dessert Bar,not_dish
Coffee Bar,not_dish
Live Counter,not_dish
Live Grill,not_dish
Live Station,not_dish
Freshly Baked,not_dish
Just Arrived,not_dish
For Sharing,not_dish
To Share,not_dish
Bestsellers,not_dish
Trending,not_dish
Editor’s Choice,not_dish
Sides,not_dish
Dips,not_dish
Sauces,not_dish
Chutneys,not_dish
Combo Offer,not_dish
Value Meal,not_dish
Meal Combos,not_dish
On The Go,not_dish
Express Menu,not_dish
Express Lunch,not_dish
Happy Hour Menu,not_dish
Limited Edition,not_dish
Introductory Offer,not_dish
Launching Soon,not_dish
Coming Soon,not_dish
Bucket,not_dish
Platter,not_dish
Samplers,not_dish
Sample Menu,not_dish
Open Kitchen,not_dish
Kids Party,not_dish
Kids Section,not_dish
Party Menu,not_dish
Banquet Menu,not_dish
Banquet Options,not_dish
Corporate Menu,not_dish
Corporate Orders,not_dish
Catering,not_dish
Group Booking,not_dish
Event Specials,not_dish
Takeaway Menu,not_dish
Delivery Menu,not_dish
Dine-In Menu,not_dish
Outdoor Seating,not_dish
Table Service,not_dish
Counter Service,not_dish
Couch Section,not_dish
Bar Counter,not_dish
Rooftop Section,not_dish
Garden Seating,not_dish
Private Dining,not_dish
Family Room,not_dish
Conference Room,not_dish
Reservation Only,not_dish
Open Seating,not_dish
Waiting Area,not_dish
Dining Hall,not_dish
Lounge,not_dish
Takeout,not_dish
Home Delivery,not_dish
Express Delivery,not_dish
Minimum Order,not_dish
Surprise Selection,not_dish
Weekend Special,not_dish
Weekday Lunch,not_dish
Midnight Buffet,not_dish
Lunchbox,not_dish
Chef Table,not_dish
Main Table,not_dish
Candle Light,not_dish
Mini Meals,not_dish
Tiffin,not_dish
Express Dinner,not_dish
Fast Lunch,not_dish
Fast Track,not_dish
Priority,not_dish
Speciality,not_dish
Select Only,not_dish
Gourmet,not_dish
Made to Order,not_dish
Order Ahead,not_dish
Veg Only,not_dish
Egg,not_dish
Non-Veg Only,not_dish
Veg Mark,not_dish
Green Dot,not_dish
Red Dot,not_dish
Brown Dot,not_dish
Contains Alcohol,not_dish
No Alcohol,not_dish
Bar Snacks,not_dish
Wine Bar,not_dish
Dessert Cart,not_dish
Pastry Corner,not_dish
Classic Menu,not_dish
Standard Menu,not_dish
Detailed Menu,not_dish
Quick Menu,not_dish
Table d'hôte,not_dish
Limited Menu,not_dish
Full Menu,not_dish
Allergens,not_dish
Vegan Mark,not_dish
Vegetarian Mark,not_dish
Kids Friendly,not_dish
Spicy Mark,not_dish
Mild Mark,not_dish
Nut Allergy,not_dish
Shellfish Allergy,not_dish
Contains Peanuts,not_dish
No Peanuts,not_dish
Contains Soy,not_dish
No Soy,not_dish
Lactose Free,not_dish
Nut Free,not_dish
Shellfish Free,not_dish
Peanut Free,not_dish
Spice Level,not_dish
Less Oil,not_dish
With Butter,not_dish
No Butter,not_dish
Contains Wheat,not_dish
Sugar Added,not_dish
Seasonal Vegetables,not_dish
Chef Choice,not_dish
All Day Dining,not_dish
Multi Cuisine,not_dish
Single Cuisine,not_dish
Exclusive Selection,not_dish
Cuisines,not_dish
Pan Indian,not_dish
Fusion Cuisine,not_dish
Regional,not_dish
Ethnic,not_dish
Traditional Cuisine,not_dish
Classic Cuisine,not_dish
Global Cuisine,not_dish
text,label
Menu,not_dish
Starters,not_dish
Appetizers,not_dish
Salads,not_dish
Soups,not_dish
Main Course,not_dish
Entrées,not_dish
Desserts,not_dish
Drinks,not_dish
Beverages,not_dish
Alcoholic Beverages,not_dish
Cocktails,not_dish
Mocktails,not_dish
Shakes,not_dish
Juices,not_dish
Smoothies,not_dish
Sundaes,not_dish
Ice Cream,not_dish
Toppings,not_dish
Sides,not_dish
Extras,not_dish
Add-ons,not_dish
Veg,not_dish
Non-Veg,not_dish
Jain,not_dish
Vegan,not_dish
Gluten Free,not_dish
Dairy Free,not_dish
Eggless,not_dish
Spicy,not_dish
Mild,not_dish
Chef's Special,not_dish
Today's Special,not_dish
Seasonal Special,not_dish
Buffet,not_dish
Lunch Buffet,not_dish
Dinner Buffet,not_dish
Brunch,not_dish
Set Menu,not_dish
Tasting Menu,not_dish
All Day Menu,not_dish
Breakfast,not_dish
Lunch,not_dish
Dinner,not_dish
Snacks,not_dish
Bakery,not_dish
Pastries,not_dish
Platter,not_dish
Combo,not_dish
Combo Offer,not_dish
Value Meal,not_dish
Meal Deal,not_dish
Kids Menu,not_dish
Family Pack,not_dish
Party Pack,not_dish
Specials,not_dish
Signature,not_dish
Best Seller,not_dish
Recommended,not_dish
Popular Choice,not_dish
Low Calorie,not_dish
Low Fat,not_dish
Sugar Free,not_dish
Healthy Options,not_dish
Allergen Info,not_dish
Contains Nuts,not_dish
Contains Dairy,not_dish
Contains Gluten,not_dish
Contains Egg,not_dish
Nut Allergy,not_dish
Shellfish Allergy,not_dish
Vegetarian Mark,not_dish
Non-Vegetarian Mark,not_dish
Green Dot,not_dish
Brown Dot,not_dish
Price List,not_dish
MRP,not_dish
Taxes Extra,not_dish
GST Extra,not_dish
Tax Included,not_dish
Service Charge,not_dish
No Service Charge,not_dish
Discount,not_dish
Offer,not_dish
Promo Code,not_dish
Coupon Code,not_dish
Bill Details,not_dish
Amount Payable,not_dish
No Outside Food,not_dish
Delivery Menu,not_dish
Takeaway Menu,not_dish
Minimum Order,not_dish
Maximum Order,not_dish
Open Daily,not_dish
Sunday Closed,not_dish
Monday Closed,not_dish
Reservation Only,not_dish
By Reservation,not_dish
Table Number,not_dish
Table Reserved,not_dish
Waiting Area,not_dish
Dine-In Only,not_dish
Takeaway Only,not_dish
Home Delivery,not_dish
Express Delivery,not_dish
Order Online,not_dish
Contactless Payment,not_dish
Online Exclusive,not_dish
Happy Hours,not_dish
Last Order,not_dish
Opening Hours,not_dish
Closing Hours,not_dish
Open Now,not_dish
Closed,not_dish
Restrooms,not_dish
Valet Parking,not_dish
Free WiFi,not_dish
Manager,not_dish
Service Staff,not_dish
Chef’s Note,not_dish
Special Instructions,not_dish
No Dine-In,not_dish
No Smoking,not_dish
No Pets Allowed,not_dish
CCTV Surveillance,not_dish
text,label
Menu,not_dish
Starters,not_dish
Appetizers,not_dish
Salads,not_dish
Soups,not_dish
Main Course,not_dish
Entrées,not_dish
Desserts,not_dish
Drinks,not_dish
Beverages,not_dish
Alcoholic Beverages,not_dish
Cocktails,not_dish
Mocktails,not_dish
Shakes,not_dish
Juices,not_dish
Smoothies,not_dish
Sundaes,not_dish
Ice Cream,not_dish
Toppings,not_dish
Sides,not_dish
Extras,not_dish
Add-ons,not_dish
Veg,not_dish
Non-Veg,not_dish
Jain,not_dish
Vegan,not_dish
Gluten Free,not_dish
Dairy Free,not_dish
Eggless,not_dish
Spicy,not_dish
Mild,not_dish
Chef's Special,not_dish
Today's Special,not_dish
Seasonal Special,not_dish
Buffet,not_dish
Lunch Buffet,not_dish
Dinner Buffet,not_dish
Brunch,not_dish
Set Menu,not_dish
Tasting Menu,not_dish
All Day Menu,not_dish
Breakfast,not_dish
Lunch,not_dish
Dinner,not_dish
Snacks,not_dish
Bakery,not_dish
Pastries,not_dish
Platter,not_dish
Combo,not_dish
Combo Offer,not_dish
Value Meal,not_dish
Meal Deal,not_dish
Kids Menu,not_dish
Family Pack,not_dish
Party Pack,not_dish
Specials,not_dish
Signature,not_dish
Best Seller,not_dish
Recommended,not_dish
Popular Choice,not_dish
Low Calorie,not_dish
Low Fat,not_dish
Sugar Free,not_dish
Healthy Options,not_dish
Allergen Info,not_dish
Contains Nuts,not_dish
Contains Dairy,not_dish
Contains Gluten,not_dish
Contains Egg,not_dish
Nut Allergy,not_dish
Shellfish Allergy,not_dish
Vegetarian Mark,not_dish
Non-Vegetarian Mark,not_dish
Green Dot,not_dish
Brown Dot,not_dish
Price List,not_dish
MRP,not_dish
Taxes Extra,not_dish
GST Extra,not_dish
Tax Included,not_dish
Service Charge,not_dish
No Service Charge,not_dish
Discount,not_dish
Offer,not_dish
Promo Code,not_dish
Coupon Code,not_dish
Bill Details,not_dish
Amount Payable,not_dish
No Outside Food,not_dish
Delivery Menu,not_dish
Takeaway Menu,not_dish
Minimum Order,not_dish
Maximum Order,not_dish
Open Daily,not_dish
Sunday Closed,not_dish
Monday Closed,not_dish
Reservation Only,not_dish
By Reservation,not_dish
Table Number,not_dish
Table Reserved,not_dish
Waiting Area,not_dish
Dine-In Only,not_dish
Takeaway Only,not_dish
Home Delivery,not_dish
Express Delivery,not_dish
Order Online,not_dish
Contactless Payment,not_dish
Online Exclusive,not_dish
Happy Hours,not_dish
Last Order,not_dish
Opening Hours,not_dish
Closing Hours,not_dish
Open Now,not_dish
Closed,not_dish
Restrooms,not_dish
Valet Parking,not_dish
Free WiFi,not_dish
Manager,not_dish
Service Staff,not_dish
Chef’s Note,not_dish
Special Instructions,not_dish
No Dine-In,not_dish
No Smoking,not_dish
No Pets Allowed,not_dish
CCTV Surveillance,not_dish
text,label
Menu,not_dish
Starters,not_dish
Appetizers,not_dish
Salads,not_dish
Soups,not_dish
Main Course,not_dish
Entrées,not_dish
Desserts,not_dish
Drinks,not_dish
Beverages,not_dish
Alcoholic Beverages,not_dish
Cocktails,not_dish
Mocktails,not_dish
Shakes,not_dish
Juices,not_dish
Smoothies,not_dish
Sundaes,not_dish
Ice Cream,not_dish
Toppings,not_dish
Sides,not_dish
Extras,not_dish
Add-ons,not_dish
Veg,not_dish
Non-Veg,not_dish
Jain,not_dish
Vegan,not_dish
Gluten Free,not_dish
Dairy Free,not_dish
Eggless,not_dish
Spicy,not_dish
Mild,not_dish
Chef's Special,not_dish
Today's Special,not_dish
Seasonal Special,not_dish
Buffet,not_dish
Lunch Buffet,not_dish
Dinner Buffet,not_dish
Brunch,not_dish
Set Menu,not_dish
Tasting Menu,not_dish
All Day Menu,not_dish
Breakfast,not_dish
Lunch,not_dish
Dinner,not_dish
Snacks,not_dish
Bakery,not_dish
Pastries,not_dish
Platter,not_dish
Combo,not_dish
Combo Offer,not_dish
Value Meal,not_dish
Meal Deal,not_dish
Kids Menu,not_dish
Family Pack,not_dish
Party Pack,not_dish
Specials,not_dish
Signature,not_dish
Best Seller,not_dish
Recommended,not_dish
Popular Choice,not_dish
Low Calorie,not_dish
Low Fat,not_dish
Sugar Free,not_dish
Healthy Options,not_dish
Allergen Info,not_dish
Contains Nuts,not_dish
Contains Dairy,not_dish
Contains Gluten,not_dish
Contains Egg,not_dish
Nut Allergy,not_dish
Shellfish Allergy,not_dish
Vegetarian Mark,not_dish
Non-Vegetarian Mark,not_dish
Green Dot,not_dish
Brown Dot,not_dish
Price List,not_dish
MRP,not_dish
Taxes Extra,not_dish
GST Extra,not_dish
Tax Included,not_dish
Service Charge,not_dish
No Service Charge,not_dish
Discount,not_dish
Offer,not_dish
Promo Code,not_dish
Coupon Code,not_dish
Bill Details,not_dish
Amount Payable,not_dish
No Outside Food,not_dish
Delivery Menu,not_dish
Takeaway Menu,not_dish
Minimum Order,not_dish
Maximum Order,not_dish
Open Daily,not_dish
Sunday Closed,not_dish
Monday Closed,not_dish
Reservation Only,not_dish
By Reservation,not_dish
Table Number,not_dish
Table Reserved,not_dish
Waiting Area,not_dish
Dine-In Only,not_dish
Takeaway Only,not_dish
Home Delivery,not_dish
Express Delivery,not_dish
Order Online,not_dish
Contactless Payment,not_dish
Online Exclusive,not_dish
Happy Hours,not_dish
